carbody,wheelbase,enginetype,cylindernumber,fuelsystem,boreratio,CarCompanyName,fueltype,aspiration,enginelocation,4wd,fwd,MPG
0.360074461,-0.508831281,-0.454206287,-0.378892176,-1.217347516,-0.517265919,-0.498643071,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.455621311
0.360074461,-0.708595876,-0.454206287,-0.378892176,-1.217347516,-0.517265919,-0.498643071,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,0.523202228
-0.97815264,-0.708595876,-0.454206287,-0.378892176,-1.217347516,-0.517265919,-0.498643071,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,0.523202228
0.360074461,-0.708595876,1.291051746,-0.378892176,0.94008718,-0.332205686,-0.498643071,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-0.091561891
-0.97815264,-0.708595876,1.291051746,-0.378892176,0.94008718,-0.332205686,-0.498643071,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-0.091561891
3.012578662,-0.059360943,-0.454206287,-0.378892176,0.94008718,1.074252084,-0.498643071,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-0.14431945
3.012578662,-0.059360943,-0.454206287,-0.378892176,0.94008718,1.074252084,-0.498643071,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-0.14431945
-0.97815264,-0.059360943,-0.454206287,-0.378892176,0.94008718,1.074252084,-0.498643071,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-0.14431945
3.012578662,-0.059360943,-0.454206287,-0.378892176,0.94008718,1.074252084,-0.498643071,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-0.14431945
-0.97815264,-0.059360943,-0.454206287,-0.378892176,0.94008718,1.074252084,-0.498643071,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-0.14431945
2.905321318,-0.059360943,-0.454206287,-0.378892176,0.94008718,1.074252084,-0.498643071,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-0.14431945
0.360074461,0.606521041,-0.454206287,-0.378892176,0.94008718,-0.07312136,-0.498643071,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.523202228
0.360074461,0.606521041,-0.454206287,-0.378892176,0.537747723,-0.221169547,-0.498643071,3.041381265,-2.130854416,0.12186667,-0.214285714,0.841625412,0.50837887
-0.97815264,0.606521041,-0.454206287,-0.378892176,0.94008718,-0.07312136,-0.498643071,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.223231847
0.360074461,0.606521041,-0.454206287,-0.378892176,0.94008718,-0.07312136,-0.498643071,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.223231847
-0.97815264,0.606521041,-0.454206287,-0.378892176,0.94008718,-0.07312136,-0.498643071,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.223231847
-0.97815264,0.689756289,1.291051746,1.872496117,0.94008718,-0.221169547,-0.498643071,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-0.90906876
-0.97815264,0.689756289,1.291051746,1.872496117,0.94008718,-0.221169547,-0.498643071,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-0.976649676
0.360074461,0.956109082,1.291051746,1.872496117,0.94008718,-0.221169547,-0.498643071,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-0.90906876
-0.305160829,0.956109082,1.291051746,1.872496117,0.94008718,-0.221169547,0.344487739,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-0.976649676
0.360074461,-0.242478488,-0.454206287,-0.378892176,0.537747723,-1.183482758,-0.766296015,3.041381265,0.469295318,0.12186667,-0.214285714,0.841625412,2.052700847
0.360074461,-0.242478488,-0.454206287,-0.378892176,0.94008718,-0.517265919,-0.431938885,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.388040395
0.360074461,-0.242478488,-0.454206287,-0.378892176,0.537747723,-1.183482758,-0.431938885,3.041381265,0.469295318,0.12186667,-0.214285714,0.841625412,2.052700847
0.360074461,-0.242478488,-0.454206287,-0.378892176,0.94008718,-0.517265919,-0.431938885,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.388040395
0.360074461,-0.242478488,-0.454206287,-0.378892176,0.94008718,-0.517265919,-0.431938885,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.388040395
0.360074461,-0.242478488,-0.454206287,-0.378892176,0.537747723,-1.183482758,-0.431938885,3.041381265,-2.130854416,0.12186667,-0.214285714,0.841625412,1.723083751
0.360074461,-0.242478488,-0.454206287,-0.378892176,0.94008718,-0.517265919,-0.431938885,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.155650931
2.905321318,-0.708595876,-0.454206287,-0.378892176,0.94008718,-0.517265919,-0.346705287,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,-0.226723724
-0.97815264,-0.708595876,-0.454206287,-0.378892176,0.94008718,-0.517265919,-0.346705287,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,-0.226723724
0.360074461,0.273580049,-0.454206287,0.74680197,0.94008718,-0.517265919,-0.431938885,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,-0.976649676
0.360074461,0.273580049,-0.454206287,-0.378892176,0.537747723,-1.183482758,-0.431938885,3.041381265,-2.130854416,0.12186667,-0.214285714,0.841625412,1.123142989
-0.305160829,0.273580049,-0.454206287,-0.378892176,0.94008718,-0.517265919,-0.431938885,-0.328797975,0.469295318,0.12186667,-0.214285714,0.841625412,0.00566574
0.360074461,0.922814983,-0.454206287,-0.378892176,0.94008718,1.666444829,0.666675172,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-0.376708915
-0.305160829,0.922814983,-0.454206287,-0.378892176,0.94008718,1.666444829,0.666675172,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-0.376708915
0.360074461,0.922814983,-0.454206287,-0.378892176,0.94008718,1.666444829,0.666675172,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-0.309127998
-0.305160829,0.922814983,-0.454206287,-0.378892176,0.94008718,1.666444829,0.666675172,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-0.309127998
0.360074461,0.922814983,-0.454206287,-0.378892176,0.94008718,1.074252084,0.666675172,-0.328797975,-2.130854416,0.12186667,-0.214285714,-1.188177052,-1.276620057
-0.305160829,0.922814983,-0.454206287,-0.378892176,0.94008718,1.074252084,0.666675172,-0.328797975,-2.130854416,0.12186667,-0.214285714,-1.188177052,-1.276620057
0.360074461,1.721873363,-0.454206287,-0.378892176,0.94008718,1.666444829,0.666675172,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-0.376708915
0.360074461,1.721873363,-0.454206287,-0.378892176,0.94008718,1.666444829,0.666675172,-0.328797975,-2.130854416,0.12186667,-0.214285714,-1.188177052,-0.894245402
0.360074461,1.721873363,3.153578463,1.872496117,0.94008718,0.926203897,0.666675172,-0.328797975,0.469295318,0.12186667,-0.214285714,-1.188177052,-1.126634866
0.360074461,1.721873363,-0.454206287,1.872496117,0.537747723,-1.183482758,0.666675172,3.041381265,-2.130854416,0.12186667,-0.214285714,-1.188177052,-0.25637044
0.360074461,1.721873363,-0.454206287,-0.378892176,0.94008718,1.666444829,0.666675172,-0.328797975,-2.130854416,0.12186667,-0.214285714,-1.188177052,-0.894245402
